conversation_id,delivered_as,subject,body,url,redacted,author_id,contact_not_found
207403600197662,operator_initiated,,"<p class=""no-margin"">Hi Loradel, <br>?<br>Nourish are carrying out a super simple survey to help us improve. Would you be able to answer 2 quick questions for us?</p>",NULL,0,50006560,0
207403600197663,operator_initiated,,"<p class=""no-margin"">Hi Anju, <br>?<br>Nourish are carrying out a super simple survey to help us improve. Would you be able to answer 2 quick questions for us?</p>",NULL,0,50006560,0
207403600198016,operator_initiated,,"<p class=""no-margin"">Hi Keely, <br>?<br>Nourish are carrying out a super simple survey to help us improve. Would you be able to answer 2 quick questions for us?</p>",NULL,0,50006560,0
207403600198017,customer_initiated,,<p>Something Else</p>,https://seacole.nourishcare.co.uk/akari+lindsay-house#/clients/1882/?date=2024-12-09&mine=false&state=admitted,0,66f1936380df83138b80e508,0
207403600198023,customer_initiated,,<p>I need help using your product</p>,https://arccareltd.care-planner.co.uk/roster/42#,0,672110c07645e10c66f20557,0
207403600198044,customer_initiated,,<p>I need help using your product</p>,https://highlandcareuk.care-planner.co.uk/carers#,0,660e66f9a2f06cd844b80f6f,0
207403600197665,customer_initiated,<p>Voicemail from 0113 834 6703 on Dec 9 2024 2:13 PM</p>,"<div> <img alt=""GoTo logo"" width=""98px"" height=""48px"" src=""https://chameleon.goto.com/icons/latest/dist/rebranded/pngs/goto-black-yellow.png""> </div> <h1>You received a new voicemail message</h1> <div> <span> <img alt=""Info"" width=""24px"" height=""24px"" src=""https://chameleon.goto.com/icons/latest/dist/rebranded/pngs/info-inactive.png""> </span> New voicemail message </div> <div> <table> <tbody>
<tr> <td>Time:</td> <td>Monday, December 9 2024 2:13 PM</td> </tr> <tr> <td>From:</td> <td> 0113 834 6703</td> </tr> <tr> <td>Duration:</td> <td>23 seconds</td> </tr> <tr> <td>Voicemail box:</td> <td>7999</td> </tr> <tr> <td>Mailbox Capacity:</td> <td> <span> 57/99 available</span> </td> </tr> </tbody>
</table> </div> <p> <span>© 2024 GoTo Group, Inc.</span><br> <span>333 Summer St, Boston, MA 02210, United States</span><br> <span>Follow us on <a href=""https://u28710262.ct.sendgrid.net/ls/click?upn=u001.-2Bx5J4Q9-2B-2FoSRKluEL8cHre3Elpc91ZZ77aNpuFUhkMmHt5m2-2FOx1mcq5hqZ6OfM25dI3_wmc-2BViHeaSAOdjPZKiSJ-2FaqSYEoAw67-2Fqhv3ofHWfrdO-2Bv-2FxRkhzdtRYJApE8QBetk4Sse-2BlcjVF-2FawsD182nT4LTd6KmWG695VNUOc-2BinGmjBiGvFoTBjRk123CI2gQdmEAXiX44wGwVxc3T748cSIOvWBxY1Y4VC-2FK79by0lnlvuv-2BGQ6tyQIXoJPAvEvVhZYT-2B7cCOH-2BWwrVpFsuhFyRHV8IV1Z9a1qEmZroi0dq5mYGYFT8-2B2ZpO0ctf-2B3klBKI4tnULmb-2Bw1iNy8o6fzfI6Vc4DYuLHP4LP3yIUeHpp7Frv5Fm2IRWaAnStY9zaN0zPgSSGSs1bEimvjKnFGVM9h1YqpcEqk0cU4llUG96wcBrwk7f2T7SJqxIs-2BtYd"" target=""_blank"" rel=""nofollow"">Twitter</a>, <a href=""https://u28710262.ct.sendgrid.net/ls/click?upn=u001.-2Bx5J4Q9-2B-2FoSRKluEL8cHrVCGZdbVy0rUA2IlAjJAafxnUYdW8j2I3ZHqFcFRjVwhfJRQ_wmc-2BViHeaSAOdjPZKiSJ-2FaqSYEoAw67-2Fqhv3ofHWfrdO-2Bv-2FxRkhzdtRYJApE8QBetk4Sse-2BlcjVF-2FawsD182nT4LTd6KmWG695VNUOc-2BinGmjBiGvFoTBjRk123CI2gQdmEAXiX44wGwVxc3T748cSIOvWBxY1Y4VC-2FK79by0lnlvuv-2BGQ6tyQIXoJPAvEvVF7rIo8DKwgpSM9d5jp1TMEfZWl81qZDetRVJg1FZA59kxNOd4nogqAmUPEGiJLEk3c03v-2BJp4Pu2HrTD8tMf2pUYrTm9IZfGGE4LUVM8tVp2Z0-2BPeVQSxv-2FIYFelp1z9Dz4o4s7k-2FrUucPNDjp-2F2Tl1MObeEzJXNXJS-2B8kaF0hr-2FGV-2FmrMQT72wu30J8N03E"" target=""_blank"" rel=""nofollow"">LinkedIn</a>, <a href=""https://u28710262.ct.sendgrid.net/ls/click?upn=u001.-2Bx5J4Q9-2B-2FoSRKluEL8cHrWJZ44I3R6wzxfoIdXRp62n1XCmu97gvPhTqPbcYJzdLPXfX_wmc-2BViHeaSAOdjPZKiSJ-2FaqSYEoAw67-2Fqhv3ofHWfrdO-2Bv-2FxRkhzdtRYJApE8QBetk4Sse-2BlcjVF-2FawsD182nT4LTd6KmWG695VNUOc-2BinGmjBiGvFoTBjRk123CI2gQdmEAXiX44wGwVxc3T748cSIOvWBxY1Y4VC-2FK79by0lnlvuv-2BGQ6tyQIXoJPAvEvVWnwy0RjPGt5QBt30qQIAFTeu3c4nGLFehEg5HP91Qfp9oRkE15pfGAZ9QX8hIlJhulCPXNfXbquImo3Gb8B-2FRgxGr4kOHzYmyFZVwms5-2F-2BPQ0PHydPjYJAg5rIpJMEZATn2ll5pLGueLm3uLxmADSuSqHZcukl859QFqek2EAOwli0lTYt8bHURXcBaGLCiR"" target=""_blank"" rel=""nofollow"">Facebook</a></span><br> </p>",NULL,0,664caa8986950d03325e5493,0
207403600197092,operator_initiated,,"<p class=""no-margin"">Hi Sarah, <br>?<br>Nourish are carrying out a super simple survey to help us improve. Would you be able to answer 2 quick questions for us?</p>",NULL,0,50006560,0
207403600197669,operator_initiated,,"<p class=""no-margin"">Hi LindiswaMonica, <br>?<br>Nourish are carrying out a super simple survey to help us improve. Would you be able to answer 2 quick questions for us?</p>",NULL,0,50006560,0
207403600156579,operator_initiated,,"<p class=""no-margin"">Hi Heidi, <br>?<br>Nourish are carrying out a super simple survey to help us improve. Would you be able to answer 2 quick questions for us?</p>",NULL,0,50006560,0
207403600197327,customer_initiated,,<p>Something Else</p>,https://org.nourishcare.co.uk/purley-park-trust-ltd+slade-house#/clients/957926/careplan/client_categories/1627520/client_subcategories/6433283?state=admitted,0,66f1950a2b26b831f6588394,0
207403600197341,customer_initiated,<p>Fw: App Update</p>,"<div style=""font-family: Verdana, Geneva, sans-serif; font-size: 9pt; color: rgb(0, 0, 0);""> Hi guys,</div> <div style=""font-family: Verdana, Geneva, sans-serif; font-size: 9pt; color: rgb(0, 0, 0);""> <br> Please see below.<br> <br> Kind Regards</div> <div style=""font-family: Verdana, Geneva, sans-serif; font-size: 9pt; color: rgb(0, 0, 0);""> <br> Mel</div> <div> <table style=""text-align: left; width: 100%; color: rgb(0, 0, 0); border-collapse: collapse; border-spacing: 0px;""> <tbody> <tr> <td style=""text-align: left;""> <table align=""center"" style=""width: 100%; border-collapse: collapse; border-spacing: 0px;""> <tbody> <tr> <td> <table align=""left"" style=""width: 660px; color: rgb(0, 0, 0); border-collapse: collapse; border-spacing: 0px;""> <tbody> <tr> <td style=""text-align: left; padding-top: 20px; padding-right: 15px; vertical-align: top; width: 6%;""> <table style=""text-align: left; width: 100%; border-collapse: collapse; border-spacing: 0px;""> <tbody> <tr> <td style=""text-align: left; height: 17px;""> <div style=""direction: ltr; text-align: left; line-height: 16.8px; letter-spacing: 0px; font-family: &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif; font-size: 14px; font-weight: 700; color: rgb(48, 48, 49);""> <span style=""letter-spacing: 0px;""><img alt=""Nourish Icon"" width=""44"" style=""width: 44px; height: auto; "" src=""http://bunkercreative.co.uk/signatures/nourish/images/nourish-icon.png""></span>
</div> </td> </tr> </tbody> </table> </td> <td style=""text-align: left; padding-top: 20px; padding-right: 10px; vertical-align: top; width: 70%;""> <table style=""text-align: left; width: 100%; border-collapse: collapse; border-spacing: 0px;""> <tbody> <tr> <td style=""text-align: left; height: 17px;""> <p style=""direction: ltr; text-align: left; line-height: 16.8px; margin: 0px;""><span style=""letter-spacing: 0px; font-family: &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif; font-size: 14px; color: rgb(48, 48, 49);""><b>Melvin Hoy</b></span></p> </td> </tr> <tr> <td style=""text-align: left; height: 17px;""> <div style=""padding-top: 2px;""> <p style=""direction: ltr; text-align: left; line-height: 16.8px; margin: 0px;""><span style=""letter-spacing: 0px; font-family: &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif; font-size: 14px; color: rgb(48, 48, 49);"">Digital Transformation</span></p> </div> </td> </tr> </tbody> </table> </td> </tr> </tbody> </table> </td> </tr> <tr> <td> <table align=""left"" style=""width: 660px; color: rgb(0, 0, 0); border-collapse: collapse; border-spacing: 0px;""> <tbody> <tr> <td style=""text-align: left; padding-top: 15px; padding-right: 10px; vertical-align: top; width: 100%;""> <table style=""text-align: left; width: 100%; border-collapse: collapse; border-spacing: 0px;""> <tbody> <tr> <td style=""text-align: left; padding-top: 5px; padding-bottom: 5px; height: 17px;""> <p style=""direction: ltr; text-align: left; line-height: 16.8px; margin: 0px;""><span style=""letter-spacing: 0px; font-family: &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif; font-size: 14px; color: rgb(48, 48, 49);""><b>E. </b><u><a href=""mailto:melvin.hoy@nourishcare.com"" target=""_blank"" title=""melvin.hoy@nourishcare.com"" style=""color: rgb(48, 48, 49); margin-top: 0px; margin-bottom: 0px;"" rel=""nofollow"">melvin.hoy@nourishcare.com</a></u></span></p> <p style=""direction: ltr; text-align: left; line-height: 16.8px; margin: 5px 0px;""> <span style=""letter-spacing: 0px; font-family: &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif; font-size: 14px; color: rgb(48, 48, 49);""><b>M. </b><u>07866695073</u></span></p> <p style=""direction: ltr; text-align: left; line-height: 16.8px; margin: 15px 0px 10px;""> <span style=""letter-spacing: 0px; font-family: &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif; font-size: 14px; color: rgb(102, 204, 204); font-weight: 700;""><a href=""http://nourishcare.com/"" target=""_blank"" style=""color: rgb(102, 204, 204); text-decoration: none; margin-top: 0px; margin-bottom: 0px;"" rel=""nofollow"">nourishcare.com</a></span></p> </td> </tr> </tbody> </table> </td> </tr> <tr> <td style=""text-align: right; padding-right: 10px; vertical-align: top; width: 50%;""> <table style=""text-align: right; width: 100%; border-collapse: collapse; border-spacing: 0px;""> <tbody> <tr> <td style=""text-align: right;""> <table style=""text-align: right; width: 100%; border-collapse: collapse; border-spacing: 0px;""> <tbody> <tr> <td style=""text-align: right; padding-top: 5px; padding-bottom: 5px;""> <div> <table style=""width: 100%; border-collapse: collapse; border-spacing: 0px;""> <tbody> <tr> <td style=""line-height: 1px; border-top: 1px solid rgb(102, 204, 204); height: 12px;""> <div style=""line-height: 1px; font-family: &quot;Times New Roman&quot;; font-size: 1px; color: rgb(0, 0, 0);""> </div> </td> </tr> </tbody> </table> </div> </td> </tr> </tbody> </table> </td> </tr> <tr> <td style=""text-align: right; padding-right: 1px; padding-bottom: 15px; width: 649px;""> </td> </tr> <tr> <td style=""text-align: left; padding-top: 5px; padding-bottom: 15px; vertical-align: top; width: 100%;""> <table style=""text-align: left; width: 100%; border-collapse: collapse; border-spacing: 0px;""> <tbody> <tr> <td style=""text-align: left; width: 650px;""> <div style=""line-height: 10px; font-family: &quot;Times New Roman&quot;; font-size: 12pt; color: rgb(0, 0, 0);""> <a href=""http://nourishcare.com/"" target=""_blank"" class=""website-link"" style=""text-decoration: none;"" rel=""nofollow""><img alt=""Nourish"" width=""650"" style=""width: 650px; height: auto; display: block;"" src=""http://bunkercreative.co.uk/signatures/nourish/images/banner.png""></a>
</div> </td> </tr> </tbody> </table> </td> </tr> <tr> <td style=""text-align: left; padding-top: 5px; padding-bottom: 15px; vertical-align: top; width: 100%;""> <table style=""text-align: left; width: 100%; border-collapse: collapse; border-spacing: 0px;""> <tbody> <tr> <td style=""text-align: left; width: 650px;""> <div></div> </td> </tr> </tbody> </table> </td> </tr> <tr> <td style=""text-align: left; padding-top: 5px; padding-bottom: 15px; vertical-align: top; width: 100%;""> <table style=""text-align: left; width: 100%; border-collapse: collapse; border-spacing: 0px;""> <tbody> <tr> <td style=""text-align: left; width: 650px;""> <div style=""line-height: 10px; font-family: &quot;Times New Roman&quot;; font-size: 12pt; color: rgb(0, 0, 0);""> <img alt=""Accreditations"" width=""650"" style=""width: 650px; height: auto; margin-top: 10px; display: block;"" src=""http://bunkercreative.co.uk/signatures/nourish/images/accreditations.png"">
</div> </td> </tr> </tbody> </table> </td> </tr> </tbody> </table> </td> </tr> <tr> <td> <table align=""left"" style=""border-radius: 0px; width: 660px; color: rgb(0, 0, 0); border-collapse: collapse; border-spacing: 0px;""> <tbody> <tr> <td style=""text-align: left; padding-right: 10px; padding-bottom: 5px; vertical-align: top; width: 100%;""> <table style=""text-align: left; width: 100%; border-collapse: collapse; border-spacing: 0px;""> <tbody> <tr> <td style=""text-align: left; padding-top: 5px; padding-bottom: 5px;""> <div> <table style=""width: 100%; border-collapse: collapse; border-spacing: 0px;""> <tbody> <tr> <td style=""line-height: 1px; border-top: 1px solid rgb(102, 204, 204); height: 12px;""> <div style=""line-height: 1px; font-family: &quot;Times New Roman&quot;; font-size: 1px; color: rgb(0, 0, 0);""> </div> </td> </tr> </tbody> </table> </div> </td> </tr> </tbody> </table> <table style=""text-align: left; width: 100%; border-collapse: collapse; border-spacing: 0px;""> <tbody> <tr> <td style=""text-align: left; padding-top: 10px;""> <p style=""direction: ltr; text-align: left; line-height: 15px; margin: 0px;""><span style=""letter-spacing: 0px; font-family: &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif; font-size: 10px; color: rgb(48, 48, 49);"">Registered in England and Wales: 07556262. Reg. office: Floor 3 Dean Park House, 8-10 Dean Park Crescent, Bournemouth, England, BH1 1HL. This e-mail is intended for the named individual(s) only and may contain information which is protected in law. If you have received this e-mail in error, you may not read, copy, disseminate or otherwise deal with it. In this case, please delete the e-mail and contact the sender immediately. Internet e-mail is not secure. Therefore, Nourish does not accept legal responsibility for the contents or distribution of this message including file attachments. Any views or opinions presented are solely those of the author and do not necessarily represent those of Nourish. All reasonable efforts have been made to check that any attached software or other material is free of computer viruses, but Nourish accepts no responsibility for any damage, howsoever arising, as a result of their transmission to the recipient's computer or network.</span></p> </td> </tr> </tbody> </table> </td> </tr> </tbody> </table> </td> </tr> </tbody> </table> </td> </tr> </tbody> </table> </td> </tr> </tbody> </table> <div style=""font-family: Verdana, Geneva, sans-serif; font-size: 9pt; color: rgb(0, 0, 0);""> <br> </div> </div> <div></div>",NULL,0,66f1824e3fab9ed169a2c7bd,0
207403600197344,customer_initiated,,<p>I need help using your product</p>,https://elgarcare.care-planner.co.uk/finance/invoicing/invoice_groups,0,6617b1ac925df0990d564b6c,0
207403600197348,admin_initiated,,,NULL,0,50006560,0
207403600197350,customer_initiated,,<p>Something Else</p>,https://org.nourishcare.co.uk/scnh+blatchingtonmanor#/clients/1057982/interactions/new?date=2024-12-09&mine=false&state=admitted&serviceId=89358,0,66f2841d99eb084c735f4ea5,0
207403600197352,customer_initiated,,<p>Something isn't working as expected</p>,https://seacole.nourishcare.co.uk/keys-group+keys-group-sandbox#/clients?state=admitted,0,66f194e2f66a17132b890dba,0
207403600197355,customer_initiated,,<p>Something Else</p>,https://org.nourishcare.co.uk/st-matthews-healthcare+kingsthorpe-grange#/clients/606963/?date=2024-12-09&mine=false&state=admitted,0,66f3e44dff6d651ab8406971,0
207403600197362,customer_initiated,,<p>I need help using your product</p>,https://cavendishclean.care-planner.co.uk/general/3373/default/personal,0,660d195c477221849751929e,0
207403600197363,customer_initiated,,<p>I need help using your product</p>,https://purestsupport.care-planner.co.uk/dashboard,0,660e4d786390fe2222692f2a,0
207403600197364,customer_initiated,,<p>I need help using your product</p>,https://standardscare.care-planner.co.uk/time-off/990,0,660d5dafca40dfdf845a08d0,0
207403600197366,customer_initiated,,<p>I need help using your product</p>,https://standardscare.care-planner.co.uk/dashboard,0,660e80743203e4f518b81d08,0
207403600196815,customer_initiated,,<p>I am already a user of Nourish and need help</p>,https://nourishcare.com/,0,67566f96710fd616664cc7c3,0
207403600196817,customer_initiated,,<p>Something isn't working as expected</p>,NULL,0,6718acf47ba62522e74b3697,0
207403600195697,operator_initiated,,"<p class=""no-margin"">Hi Patricia, <br>?<br>Nourish are carrying out a super simple survey to help us improve. Would you be able to answer 2 quick questions for us?</p>",NULL,0,50006560,0
207403600196830,customer_initiated,,<p>How do I update a person's Profile Picture</p>,https://seacole.nourishcare.co.uk/exemplar-health-care+eastlands#/clients/355483/profile/sections/general_info?state=admitted,0,66f194c1267853b00c7770bf,0
207403600196827,operator_initiated,,"<p class=""no-margin"">Hi Akshaynidha, <br>?<br>Nourish are carrying out a super simple survey to help us improve. Would you be able to answer 2 quick questions for us?</p>",NULL,0,50006560,0
207403600196863,customer_initiated,,<p>Something Else</p>,https://org.nourishcare.co.uk/connaught-care+meadowbrook#/clients/1044595/?date=2024-12-09&mine=false&state=admitted,0,66f19423f66a171415c288a0,0
207403600196864,operator_initiated,,"<p class=""no-margin"">Hi Hannah, <br>?<br>Nourish are carrying out a super simple survey to help us improve. Would you be able to answer 2 quick questions for us?</p>",NULL,0,50006560,0
207403600196858,operator_initiated,,"<p class=""no-margin"">Hi Favour, <br>?<br>Nourish are carrying out a super simple survey to help us improve. Would you be able to answer 2 quick questions for us?</p>",NULL,0,50006560,0
207403600196894,customer_initiated,,<p>I need help using your product</p>,https://mdcare.care-planner.co.uk/careplanner/config/careplanner-carers/elearning/user-course-assignment,0,660d1b35bca12a3c9cabcb73,0
207403600196919,customer_initiated,,<p>Something Else</p>,https://seacole.nourishcare.co.uk/salutem+honeysuckle#/clients/147650/careplan/subscribed_services?state=admitted#onboarding-service-1001,0,66f19350267853a5b04e4dff,0
207403600196939,customer_initiated,,<p>Something Else</p>,https://org.nourishcare.co.uk/heathfield-residential-home+heathfield-residential-home#/clients?state=admitted,0,66f19414f66a171a2460f921,0
20676600444459,operator_initiated,,<p>Hi! Is there something I can help with?</p>,NULL,0,762290,NULL
20676600512487,customer_initiated,,<p>Talk to Nourish ??</p>,https://seacole.nourishcare.co.uk/envivo-group-ltd+cwmgelli-lodge#/dashboards/category/Incidents%20&%20Accidents,0,63984a5ea59f228bc385f4fa,NULL
20676600512488,customer_initiated,,<p>Talk to Nourish ??</p>,https://seacole.nourishcare.co.uk/envivo-group-ltd+cwmgelli-lodge#/dashboards/category/Warnings,0,63984b776f7c9893e4c79cd2,NULL
20676600512489,operator_initiated,,"<p>Hi Gemma, <br><br>Nourish are carrying out a super simple survey to help us improve. Would you be able to answer 2 quick questions for us?</p>",NULL,0,762290,NULL
20676600512491,customer_initiated,,<p>Talk to Nourish ??</p>,https://org.nourishcare.co.uk/easy-living-care-ltd+barnhaven-residential-care-home#/clients/300708/careplan/client_categories/526439/client_subcategories/2179679?state=admitted,0,601011c6538f7bf838b181d9,NULL
20676600512498,customer_initiated,,<p>Talk to Nourish ??</p>,https://makingspace.nourishcare.co.uk/making-space+highfield-court#/clients/4401/careplan?state=admitted,0,62208b7445d197503cf002e4,NULL
20676600512493,operator_initiated,,"<p>Hi Dwight, <br><br>Nourish are carrying out a super simple survey to help us improve. Would you be able to answer 2 quick questions for us?</p>",NULL,0,762290,NULL
20676600512502,customer_initiated,,<p>Talk to Nourish ??</p>,https://org.nourishcare.co.uk/community-integrated-care+cic-testing-home-390#/clients?state=admitted,0,5b51a83c39676aa037509f44,NULL
20676600512510,operator_initiated,,"<p>Hi Gill, <br><br>Nourish are carrying out a super simple survey to help us improve. Would you be able to answer 2 quick questions for us?</p>",NULL,0,762290,NULL
20676600512516,customer_initiated,,<p>Talk to Nourish ??</p>,https://org.nourishcare.co.uk/thebeeches+thebeeches#/administration/group_services,0,5bcd7e211b5e834c30943165,NULL
20676600512521,customer_initiated,,<p>Talk to Nourish ??</p>,https://seacole.nourishcare.co.uk/salutem+craig-y-parc#/clients/31716/profile?state=admitted,0,5fc8ae6e11d94ac1885b1e75,NULL
20676600512525,operator_initiated,,"<p>Hi Ancy, <br><br>Nourish are carrying out a super simple survey to help us improve. Would you be able to answer 2 quick questions for us?</p>",NULL,0,762290,NULL
20676600512527,operator_initiated,,"<p>Hi Aidan, <br><br>Nourish are carrying out a super simple survey to help us improve. Would you be able to answer 2 quick questions for us?</p>",NULL,0,762290,NULL
20676600512537,customer_initiated,,<p>Talk to Nourish ??</p>,https://somersetcare.nourishcare.co.uk/somerset-care+frith-house#/clients/2150/assessmentsinteractions/4365104?state=admitted,0,625e7c5cd3b3a2899542c293,NULL
20676600512535,operator_initiated,,"<p>Hi Jacob, <br><br>Nourish are carrying out a super simple survey to help us improve. Would you be able to answer 2 quick questions for us?</p>",NULL,0,762290,NULL
20676600512543,customer_initiated,,<p>I would like to access the user guide</p>,https://hcc.nourishcare.co.uk/hcc+oakridge-house-nursing-1#/me/sections/access_information,0,5e8de340b6133e79fdad8afc,NULL
20676600512544,customer_initiated,,<p>I would like to access the user guide</p>,https://hcc.nourishcare.co.uk/hcc+oakridge-house-nursing-1#/me/sections/access_information,0,5e8de340b6133e79fdad8afc,NULL
20676600512548,customer_initiated,,<p>Talk to Nourish ??</p>,https://org.nourishcare.co.uk/thebeeches+thebeeches#/clients/187521/?date=2022-12-13T10:56:07.716Z&mine=false&state=admitted,0,5bcd7e211b5e834c30943165,NULL
20676600512556,operator_initiated,,"<p>Hi Nadine, <br><br>Nourish are carrying out a super simple survey to help us improve. Would you be able to answer 2 quick questions for us?</p>",NULL,0,762290,NULL
20676600512562,operator_initiated,,"<p>Hi PAM, <br><br>Nourish are carrying out a super simple survey to help us improve. Would you be able to answer 2 quick questions for us?</p>",NULL,0,762290,NULL
20676600512565,customer_initiated,,<p>Talk to Nourish ??</p>,https://org.nourishcare.co.uk/the-chestnuts-residential-care-home+the-chestnuts-residential-care-home#/administration/group_services,0,62f4cc1a77258f863309ab91,NULL
20676600512573,operator_initiated,,"<p>Hi Glynis, <br><br>Nourish are carrying out a super simple survey to help us improve. Would you be able to answer 2 quick questions for us?</p>",NULL,0,762290,NULL
20676600512575,customer_initiated,,<p>Talk to Nourish ??</p>,https://seacole.nourishcare.co.uk/akari+frindsbury-hall#/carers?state=active,0,60dc4eb4eeaa41651d651905,NULL
20676600512579,operator_initiated,,"<p>Hi Ross, <br><br>Nourish are carrying out a super simple survey to help us improve. Would you be able to answer 2 quick questions for us?</p>",NULL,0,762290,NULL
20676600512586,customer_initiated,,<p>Talk to Nourish ??</p>,https://org.nourishcare.co.uk/community-integrated-care+shalom#/clients/225103/interactions/953498775?date=2022-11-24T11:17:10.000Z&mine=false&state=admitted,0,5fbf6d0db7e0cf0ef8e37f0d,NULL
20676600512587,customer_initiated,,<p>Talk to Nourish ??</p>,https://org.nourishcare.co.uk/abbeyfield+speedwellcourt#/clients?state=admitted,0,61406c9fe81448a4428c20c9,NULL
20676600512589,operator_initiated,,"<p>Hi Lisa, <br><br>Nourish are carrying out a super simple survey to help us improve. Would you be able to answer 2 quick questions for us?</p>",NULL,0,762290,NULL
20676600512592,customer_initiated,,<p>Talk to Nourish ??</p>,https://seacole.nourishcare.co.uk/caron-group+caron-group-test-home#/clients/270230/?date=2022-12-13T10:59:24.352Z&mine=false&state=admitted,0,5fabdaad620a42930be5a783,NULL
20676600512599,customer_initiated,,<p>Talk to Nourish ??</p>,https://org.nourishcare.co.uk/norwood+buckets#/clients?state=admitted,0,6375f0454b43573e21060ef8,NULL
20676600512597,operator_initiated,,"<p>Hi Carol, <br><br>Nourish are carrying out a super simple survey to help us improve. Would you be able to answer 2 quick questions for us?</p>",NULL,0,762290,NULL
20676600512603,customer_initiated,,<p>Talk to Nourish ??</p>,NULL,0,638f22c58e36f233f3e9aeb2,NULL
20676600512609,customer_initiated,,<p>Talk to Nourish ??</p>,https://beta-org.nourishcare.co.uk/nourish-care-group+sunnyside-house#/clients?state=admitted,0,610d0e000dc7c3bb36be6d19,NULL
20676600512621,customer_initiated,,<p>Critical Information</p>,https://org.nourishcare.co.uk/community-integrated-care+lord-street#/clients/211346/?mine=false&state=admitted,0,5f856597833c4a9249b4fa7b,NULL
20676600512623,operator_initiated,,"<p>Hi Ogbor, <br><br>Nourish are carrying out a super simple survey to help us improve. Would you be able to answer 2 quick questions for us?</p>",NULL,0,762290,NULL
20676600512626,customer_initiated,,<p>Talk to Nourish ??</p>,https://org.nourishcare.co.uk/carebase+honeylane#/clients/104196/careplan/client_categories/167469/client_subcategories/644594?state=admitted,0,5f15609a6825230aff74d945,NULL
20676600512634,customer_initiated,,<p>Talk to Nourish ??</p>,https://makingspace.nourishcare.co.uk/making-space+millstone-court#/clients/4121/careplan/client_categories/8913/client_subcategories/38961?state=admitted,0,622095097057a0e1d221515d,NULL
20676600512640,operator_initiated,,"<p>Hi Julie, <br><br>Nourish are carrying out a super simple survey to help us improve. Would you be able to answer 2 quick questions for us?</p>",NULL,0,762290,NULL
20676600512639,operator_initiated,,"<p>Hi Caroline, <br><br>Nourish are carrying out a super simple survey to help us improve. Would you be able to answer 2 quick questions for us?</p>",NULL,0,762290,NULL
20676600512645,operator_initiated,,"<p>Hi Corinne, <br><br>Nourish are carrying out a super simple survey to help us improve. Would you be able to answer 2 quick questions for us?</p>",NULL,0,762290,NULL
20676600512649,customer_initiated,,<p>Talk to Nourish ??</p>,https://org.nourishcare.co.uk/tricuro-limited+avonview#/clients?state=admitted,0,634fc293b54b7ca351807071,NULL
20676600512157,operator_initiated,,"<p>Hi Georgina, <br><br>Nourish are carrying out a super simple survey to help us improve. Would you be able to answer 2 quick questions for us?</p>",NULL,0,762290,NULL
20676600512652,customer_initiated,,<p>I would like to access the user guide</p>,https://makingspace.nourishcare.co.uk/making-space+dr-manning-s-yard#/clients/4101/careplan/client_categories/8807/client_subcategories/38583?state=admitted,0,6220bfe4e820de34a9198130,NULL
20676600512656,operator_initiated,,"<p>Hi Rita, <br><br>Nourish are carrying out a super simple survey to help us improve. Would you be able to answer 2 quick questions for us?</p>",NULL,0,762290,NULL
20676600512655,operator_initiated,,"<p>Hi Mark, <br><br>Nourish are carrying out a super simple survey to help us improve. Would you be able to answer 2 quick questions for us?</p>",NULL,0,762290,NULL
20676600512661,operator_initiated,,"<p>Hi John, <br><br>Nourish are carrying out a super simple survey to help us improve. Would you be able to answer 2 quick questions for us?</p>",NULL,0,762290,NULL
20676600512673,operator_initiated,,"<p>Hi Ailwyn, <br><br>Nourish are carrying out a super simple survey to help us improve. Would you be able to answer 2 quick questions for us?</p>",NULL,0,762290,NULL
20676600512675,customer_initiated,,<p>Talk to Nourish ??</p>,https://org.nourishcare.co.uk/as-care-solutions-ltd+burnaby-street#/carers/537334/profile?state=active,0,620f71cecf4e87fc3e6b1725,NULL
20676600512680,operator_initiated,,"<p>Hi Andrew, <br><br>Nourish are carrying out a super simple survey to help us improve. Would you be able to answer 2 quick questions for us?</p>",NULL,0,762290,NULL
20676600512684,customer_initiated,,<p>I would like to access the user guide</p>,https://beta-org.nourishcare.co.uk/nourish-care-group+beech-house-residential#/clients?state=admitted,0,5e958f9bf7bc5b7f3cc189b4,NULL
20676600512685,customer_initiated,,<p>Talk to Nourish ??</p>,https://org.nourishcare.co.uk/manor-trust+the-lodge#/clients?state=admitted,0,5ba2565b8988f31d1628b903,NULL
20676600512687,customer_initiated,,<p>Talk to Nourish ??</p>,https://org.nourishcare.co.uk/radcliffe-manor-house+radcliffe-manor-house#/clients?state=admitted,0,635fa1e685d7631e5a04610d,NULL
20676600512692,customer_initiated,,<p>Talk to Nourish ??</p>,NULL,0,6225f76e6c7b49c2c8b32fd9,NULL
