__id__,__tags_type__,__tags_tags_applied_at__,__tags_tags_id__,__tags_tags_name__,__tags_tags_type__,__tags_tags_applied_by_id__,__tags_tags_applied_by_type__,__tags_tags__
24094286770,tag.list,1571064177,2158411,Feature/Product Confusion - Scheduling,tag,3061887,admin,NULL
20676600130273,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600137119,tag.list,1633362158,3546110,CIC - General Query,tag,762290,admin,NULL
20676600236067,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600252229,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600319345,tag.list,1656924054,3546110,CIC - General Query,tag,762290,admin,NULL
20676600773139,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601076176,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600596674,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601575105,tag.list,1725431148,9712998,Issue - WiFi Slow,tag,6644835,admin,NULL
20676600687926,tag.list,1679497836,7927427,Slowdown/OutageProduction22032023,tag,6461379,admin,NULL
20676600952544,tag.list,1696453673,8434699,Device - General Query,tag,6644835,admin,NULL
20676601092413,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601094390,tag.list,1706521517,8028784,Moved to Training,tag,4460916,admin,NULL
26022400781,tag.list,1583417713,2158405,Feature/product confusion - Circle of Care,tag,3747084,admin,NULL
20676600263084,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600479289,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600967761,tag.list,1697731677,5859886,NEW USER WITHIN 7 DAYS,tag,762290,admin,NULL
20676600967761,tag.list,1697731677,7836199,NEW USER WITHIN 30 DAYS,tag,762290,admin,NULL
20676600967761,tag.list,1697731677,7836200,NEW USER WITHIN 60 DAYS,tag,762290,admin,NULL
20676601171096,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601310816,tag.list,1712763489,3546110,CIC - General Query,tag,762290,admin,NULL
20676601375215,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601460782,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601468885,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
24123498382,tag.list,1571218714,2158656,Request - Multi Org Login,tag,2977329,admin,NULL
25539886522,tag.list,1580135508,2158364,Browser related – Internet Explorer,tag,3061887,admin,NULL
20676600057444,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600067408,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600130424,tag.list,1632235388,5817227,21092021 - System Down,tag,3543040,admin,NULL
20676600364643,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600647769,tag.list,1677343145,3546110,CIC - General Query,tag,762290,admin,NULL
20676600733499,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600948925,tag.list,1694851988,7836200,NEW USER WITHIN 60 DAYS,tag,762290,admin,NULL
20676601093232,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600029471,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600144088,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600278928,tag.list,1653664109,2158409,Feature/Product Confusion - Organisation Interactions,tag,4460916,admin,NULL
20676600921328,tag.list,1693402220,8375016,General - Query,tag,4412924,admin,NULL
20676601347581,tag.list,1713884549,7836200,NEW USER WITHIN 60 DAYS,tag,762290,admin,NULL
20676600000923,tag.list,1594817113,2158370,Forgotten Password,tag,3061887,admin,NULL
20676600012139,tag.list,1606929854,4061722,Feature/Product Confusion - Uploading Profile Photo / Picture,tag,3543040,admin,NULL
20676600318317,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601590061,tag.list,1723808408,7836200,NEW USER WITHIN 60 DAYS,tag,762290,admin,NULL
20676601590061,tag.list,1723808408,9578413,Authorised To Request Resident Transfers,tag,762290,admin,NULL
22568017786,tag.list,1561367359,2158408,Feature/Product Confusion - Provided Interactions,tag,3061887,admin,NULL
